id,gender,income,days_on_platform,purchases,city_London,city_Miami,city_New York City,city_San Francisco,city_Tokyo
4142,0,52598,50.0,2,0,0,0,0,1
4143,1,72641,21.0,1,0,0,0,1,0
4144,0,46396,29.0,1,0,0,1,0,0
4145,0,111161,29.0,2,0,0,0,0,1
4146,0,32194,12.0,0,1,0,0,0,0
4147,1,52554,30.0,0,0,0,0,0,1
4148,0,56391,22.0,1,0,1,0,0,0
4149,1,88465,10.0,3,0,1,0,0,0
4150,1,19972,59.0,0,0,1,0,0,0
4151,1,19037,19.0,2,0,0,1,0,0
4152,0,71810,6.0,1,0,0,0,1,0
4153,0,76805,59.0,0,0,0,1,0,0
4154,0,78679,27.0,1,1,0,0,0,0
4155,1,45307,22.0,1,1,0,0,0,0
4156,0,50034,4.0,2,0,0,0,1,0
4157,0,145672,16.0,0,0,0,0,1,0
4158,1,37644,8.0,2,0,0,0,0,1
4159,1,103509,14.0,1,0,1,0,0,0
4160,0,10456,21.0,0,0,0,1,0,0
4161,1,56012,23.0,0,1,0,0,0,0
4162,0,135670,22.0,4,0,0,0,0,1
4163,1,130006,7.0,2,0,1,0,0,0
4164,1,21332,5.0,0,0,0,1,0,0
4165,1,13575,13.0,2,0,0,0,1,0
4166,1,42958,29.0,0,0,0,0,0,1
4167,0,96963,2.0,1,1,0,0,0,0
4168,1,26161,14.0,0,1,0,0,0,0
4169,0,75271,28.0,0,0,0,0,1,0
4170,0,70974,34.0,0,0,1,0,0,0
4171,1,29173,33.0,0,0,1,0,0,0
4172,0,82390,20.0,0,1,0,0,0,0
4173,1,838,8.0,1,0,0,0,0,1
4174,1,10084,40.0,0,1,0,0,0,0
4175,0,70187,42.0,0,0,0,1,0,0
4176,1,29253,12.0,2,0,0,1,0,0
4177,1,66181,41.0,2,0,1,0,0,0
4178,1,138045,18.0,2,0,0,1,0,0
4179,0,85267,14.0,1,0,0,0,1,0
4180,0,20917,39.0,2,1,0,0,0,0
4181,0,38039,19.0,1,1,0,0,0,0
4182,0,167643,10.0,3,0,1,0,0,0
4183,0,12354,8.0,2,0,1,0,0,0
4184,1,17575,25.0,1,1,0,0,0,0
4185,1,149615,2.0,1,1,0,0,0,0
4186,0,44983,8.0,0,0,0,1,0,0
4187,0,7244,17.0,0,0,0,1,0,0
4188,1,107175,21.0,0,0,0,0,0,1
4189,1,2134,55.0,2,0,1,0,0,0
4190,0,134549,15.0,1,0,0,0,0,1
4191,1,31666,35.0,2,0,0,0,0,1
4192,0,71974,36.0,0,1,0,0,0,0
4193,0,23468,15.0,0,0,0,1,0,0
4194,0,64623,16.0,2,0,1,0,0,0
4195,0,63008,34.0,0,0,1,0,0,0
4196,0,56130,9.0,0,0,0,1,0,0
4197,0,8485,7.0,3,0,1,0,0,0
4199,1,108851,9.0,2,0,1,0,0,0
4200,1,51696,36.0,2,0,0,0,0,1
4201,0,145007,59.0,2,0,0,1,0,0
4202,1,134954,40.0,3,0,0,0,1,0
4203,0,62518,16.0,0,1,0,0,0,0
4204,1,194849,39.0,0,0,0,0,0,1
4205,0,107145,11.0,1,0,0,0,0,1
4206,0,51530,24.0,1,1,0,0,0,0
4207,1,66870,3.0,1,1,0,0,0,0
4208,0,143634,15.0,0,0,0,1,0,0
4209,0,106275,18.0,1,0,1,0,0,0
4210,1,57296,59.0,1,1,0,0,0,0
4211,0,105710,56.0,4,0,0,1,0,0
4212,0,50805,19.0,0,0,0,0,0,1
4213,1,131923,5.0,0,0,0,0,0,1
4214,0,75468,2.0,0,1,0,0,0,0
4215,1,84883,27.0,0,0,0,0,0,1
4216,1,152159,20.0,0,1,0,0,0,0
4217,1,87946,9.0,0,0,1,0,0,0
4218,0,71455,14.0,2,0,0,0,1,0
4219,0,188404,20.0,0,0,1,0,0,0
4220,1,12367,29.0,2,0,1,0,0,0
4221,0,98469,30.0,1,0,1,0,0,0
4222,0,135362,9.0,2,0,0,0,1,0
4223,1,113477,37.0,1,0,0,0,0,1
4224,1,120186,47.0,0,0,0,1,0,0
4225,0,46421,30.0,0,0,1,0,0,0
4226,0,50185,2.0,3,1,0,0,0,0
4227,0,133259,5.0,1,1,0,0,0,0
4228,1,51526,48.0,0,0,0,0,1,0
4229,1,78389,1.0,2,0,0,0,0,1
4230,0,90218,23.0,0,0,0,1,0,0
4231,0,23626,25.0,1,1,0,0,0,0
4232,0,120608,59.0,0,0,0,0,0,1
4233,1,114844,22.0,0,1,0,0,0,0
4234,0,164041,30.0,4,0,0,0,0,1
4235,0,29415,26.0,2,0,1,0,0,0
4236,1,51120,16.0,2,0,0,1,0,0
4237,1,86332,2.0,0,0,1,0,0,0
4238,1,48600,8.0,0,0,1,0,0,0
4239,0,48025,13.0,2,0,1,0,0,0
4240,0,62497,59.0,3,0,1,0,0,0
4241,0,50274,49.0,0,0,0,0,0,1
4242,1,125913,7.0,0,0,0,0,0,1
4243,0,142212,18.0,1,0,0,0,0,1
4244,0,18758,17.0,0,1,0,0,0,0
4245,1,164229,43.0,0,0,1,0,0,0
4246,0,6645,59.0,0,0,0,0,0,1
4247,0,202945,14.0,0,0,0,0,0,1
4248,1,61933,8.0,0,0,0,1,0,0
4249,1,15332,52.0,0,1,0,0,0,0
4250,0,69662,59.0,1,0,0,0,1,0
4251,0,18712,31.0,2,0,0,0,1,0
4252,1,114482,17.0,1,1,0,0,0,0
4253,0,39351,10.0,1,0,0,1,0,0
4254,0,135803,14.0,0,0,1,0,0,0
4255,0,22548,28.0,2,0,0,0,0,1
4256,1,115050,59.0,1,0,0,0,1,0
4257,0,151017,27.0,1,0,0,0,0,1
4258,0,58525,15.0,0,1,0,0,0,0
4259,1,10166,11.0,1,1,0,0,0,0
4260,1,164322,48.0,3,0,0,1,0,0
4261,0,59673,25.0,0,0,0,0,1,0
4262,1,44077,11.0,0,0,0,0,0,1
4263,0,108238,15.0,0,1,0,0,0,0
4264,0,98575,16.0,1,0,0,1,0,0
4265,1,24307,6.0,0,0,0,0,1,0
4266,1,49640,1.0,3,0,0,1,0,0
4267,0,95274,21.0,0,0,0,0,1,0
4268,1,43235,24.0,3,1,0,0,0,0
4269,0,64195,24.0,0,0,0,1,0,0
4270,0,160585,9.0,0,1,0,0,0,0
4271,0,52804,37.0,1,0,0,1,0,0
4272,0,148965,25.0,3,0,0,0,1,0
4273,0,104629,11.0,1,0,0,0,1,0
4274,1,15851,22.0,0,0,0,0,0,1
4275,0,142588,23.0,0,0,1,0,0,0
4276,0,114171,26.0,2,1,0,0,0,0
4277,0,193464,35.0,3,0,0,1,0,0
4278,1,103939,11.0,1,0,0,0,0,1
4279,1,7520,14.0,1,1,0,0,0,0
4280,1,232512,5.0,0,1,0,0,0,0
4281,1,63228,13.0,1,0,0,0,1,0
4282,1,37837,33.0,0,0,1,0,0,0
4283,1,104643,37.0,0,0,0,0,1,0
4284,1,84402,24.0,3,0,0,0,1,0
4285,0,199158,18.0,0,0,0,1,0,0
4286,1,90185,39.0,3,0,0,0,0,1
4287,0,165706,59.0,1,0,0,1,0,0
4288,1,48338,13.0,3,0,0,0,0,1
4289,0,18166,20.0,0,1,0,0,0,0
4290,0,48178,2.0,1,0,0,0,0,1
4291,0,106660,9.0,1,0,1,0,0,0
4292,1,61332,46.0,0,0,0,0,1,0
4293,1,197569,3.0,1,0,1,0,0,0
4294,0,94329,5.0,0,0,0,0,0,1
4295,1,84274,23.0,0,0,1,0,0,0
4296,1,40327,19.0,0,0,0,0,1,0
4297,0,180357,48.0,1,0,0,0,0,1
4298,1,30422,22.0,3,0,0,0,1,0
4299,0,134580,8.0,3,0,0,0,1,0
4300,1,63774,28.0,0,0,0,0,0,1
4301,1,2428,11.0,2,0,0,1,0,0
4302,0,126182,41.0,1,0,0,0,0,1
4303,1,30437,16.0,1,0,1,0,0,0
4304,1,11918,6.0,2,0,0,1,0,0
4305,0,132324,11.0,1,0,0,0,0,1
4306,0,7397,21.0,0,0,0,0,0,1
4307,1,82235,12.0,1,1,0,0,0,0
4308,0,61984,41.0,1,0,0,0,0,1
4309,1,171957,31.0,1,0,0,1,0,0
4310,0,125090,30.0,2,0,0,0,0,1
4311,0,40134,7.0,0,0,0,1,0,0
4312,0,85932,14.0,4,0,1,0,0,0
4313,1,99251,2.0,4,0,0,0,0,1
4314,1,128608,16.0,2,0,0,0,1,0
4315,1,117813,6.0,2,0,0,0,0,1
4316,0,71746,2.0,0,0,0,1,0,0
4317,1,131209,36.0,2,1,0,0,0,0
4318,0,34210,13.0,3,1,0,0,0,0
4319,1,1025,14.0,1,0,0,1,0,0
4320,1,16847,35.0,1,0,1,0,0,0
4321,0,73254,9.0,2,0,1,0,0,0
4322,0,105938,20.0,0,1,0,0,0,0
4323,1,78160,2.0,1,0,0,0,0,1
4324,1,88384,25.0,2,1,0,0,0,0
4325,1,56386,12.0,1,0,0,0,0,1
4326,1,147609,17.0,0,1,0,0,0,0
4327,1,44639,4.0,2,0,0,1,0,0
4328,0,59812,38.0,3,0,0,0,1,0
4329,1,38850,46.0,0,0,0,0,1,0
4330,1,10853,12.0,0,0,0,0,1,0
4331,1,72417,24.0,1,0,0,1,0,0
4332,1,17251,15.0,2,0,1,0,0,0
4333,0,41619,43.0,1,0,0,0,0,1
4334,1,84417,10.0,5,1,0,0,0,0
4335,1,37751,13.0,0,0,0,0,1,0
4336,0,57548,24.0,2,0,0,0,1,0
4337,1,83083,48.0,2,0,1,0,0,0
4338,0,87771,42.0,1,0,1,0,0,0
4339,1,84036,14.0,1,0,0,1,0,0
4340,1,30949,44.0,2,0,0,0,0,1
4341,1,189055,31.0,1,0,1,0,0,0
4342,1,45443,11.0,1,0,0,0,0,1
4343,1,48640,20.0,2,0,0,1,0,0
4344,0,89163,17.0,1,1,0,0,0,0
4345,1,4656,2.0,1,0,0,0,1,0
4346,0,19724,6.0,5,0,1,0,0,0
4347,1,1289,43.0,2,0,0,1,0,0
4348,1,90398,42.0,0,0,0,0,0,1
4349,0,68240,15.0,0,0,0,0,0,1
4350,1,51381,28.0,1,0,1,0,0,0
4351,1,57211,17.0,0,1,0,0,0,0
4352,1,150026,20.0,1,1,0,0,0,0
4353,1,63502,38.0,3,0,1,0,0,0
4354,1,1848,21.0,2,1,0,0,0,0
4355,0,22499,27.0,1,0,0,1,0,0
4356,1,59535,3.0,1,0,0,1,0,0
4357,0,51174,35.0,0,0,0,1,0,0
4358,0,32618,26.0,1,1,0,0,0,0
4359,0,43654,22.0,0,0,0,0,0,1
4360,1,209652,19.0,0,1,0,0,0,0
4361,1,49576,50.0,1,1,0,0,0,0
4362,1,54372,9.0,2,0,0,0,1,0
4363,0,69398,44.0,0,0,0,1,0,0
4364,1,30418,19.0,0,0,0,1,0,0
4365,0,47109,40.0,0,0,0,1,0,0
4366,1,108652,6.0,1,0,0,0,1,0
4367,0,78763,13.0,4,0,1,0,0,0
4368,1,25886,36.0,1,1,0,0,0,0
4369,1,208431,31.0,1,0,0,0,0,1
4370,0,123550,41.0,1,0,0,0,1,0
4371,1,209440,10.0,0,0,0,1,0,0
4372,1,26007,25.0,1,0,1,0,0,0
4373,1,115215,59.0,0,0,1,0,0,0
4374,0,197043,31.0,1,0,1,0,0,0
4375,0,27422,52.0,4,0,0,0,1,0
4376,1,106173,17.0,1,0,0,0,1,0
4377,0,90330,11.0,0,0,0,0,0,1
4378,1,968,4.0,0,0,1,0,0,0
4379,1,72196,7.0,3,0,0,1,0,0
4380,0,159082,18.0,2,0,0,1,0,0
4381,1,102856,15.0,3,0,1,0,0,0
4382,0,69781,29.0,0,0,0,0,1,0
4384,1,157589,20.0,0,0,0,1,0,0
4385,1,137834,22.0,1,1,0,0,0,0
4386,0,20988,22.0,1,0,0,1,0,0
4387,0,59679,59.0,0,0,1,0,0,0
4388,0,39901,47.0,1,1,0,0,0,0
4389,0,43108,36.0,1,0,1,0,0,0
4390,1,17553,13.0,1,0,0,0,0,1
4391,0,102814,22.0,1,1,0,0,0,0
4392,1,93500,30.0,0,0,0,0,1,0
4393,1,111358,13.0,0,0,0,0,1,0
4394,1,41357,16.0,2,0,0,1,0,0
4395,1,56372,6.0,0,0,0,1,0,0
4396,0,43518,2.0,3,1,0,0,0,0
4397,0,133176,33.0,2,0,0,0,1,0
4398,1,29481,16.0,1,0,0,1,0,0
4399,0,20333,40.0,2,0,0,1,0,0
4400,0,30579,10.0,2,0,0,0,1,0
4401,0,135378,4.0,1,0,1,0,0,0
4402,1,39052,4.0,3,0,0,0,0,1
4403,0,169761,7.0,1,0,1,0,0,0
4404,1,61506,26.0,0,1,0,0,0,0
4405,1,65557,1.0,2,0,0,1,0,0
4406,1,160961,6.0,0,0,1,0,0,0
4407,1,108689,31.0,0,0,0,1,0,0
4408,1,44484,11.0,1,0,1,0,0,0
4409,0,115928,53.0,1,1,0,0,0,0
4410,0,44230,56.0,0,0,0,0,0,1
4411,1,116660,23.0,1,0,1,0,0,0
4412,0,74023,21.0,0,0,0,0,0,1
4413,1,157344,19.0,1,0,0,0,0,1
4414,0,109523,8.0,1,0,0,1,0,0
4415,0,17762,59.0,3,0,0,1,0,0
4416,1,119322,21.0,0,0,0,1,0,0
4417,0,35398,59.0,3,0,1,0,0,0
4418,0,20915,23.0,1,0,0,0,0,1
4419,1,50706,21.0,3,1,0,0,0,0
4420,1,39740,32.0,0,1,0,0,0,0
4421,0,10035,18.0,2,0,0,0,1,0
4422,0,91175,15.0,2,0,0,0,0,1
4423,0,129985,29.0,0,0,1,0,0,0
4424,0,62291,22.0,2,0,0,0,0,1
4425,0,105167,1.0,0,0,0,0,1,0
4426,1,24322,3.0,0,0,0,0,1,0
4427,1,9649,49.0,0,0,0,0,1,0
4428,1,101033,17.0,0,1,0,0,0,0
4429,1,49835,21.0,0,0,0,1,0,0
4430,0,152873,20.0,1,1,0,0,0,0
4431,1,76430,48.0,1,0,1,0,0,0
4432,1,8786,35.0,2,0,0,0,0,1
4433,0,215464,33.0,3,0,1,0,0,0
4434,1,98899,10.0,1,1,0,0,0,0
4435,0,131832,44.0,0,0,0,0,0,1
4436,0,100204,17.0,1,1,0,0,0,0
4437,1,122757,26.0,1,0,1,0,0,0
4438,1,23648,2.0,0,0,1,0,0,0
4439,0,8488,29.0,3,1,0,0,0,0
4440,0,75793,21.0,0,0,0,0,1,0
4441,0,63838,14.0,1,1,0,0,0,0
4442,1,58657,17.0,0,1,0,0,0,0
4443,0,54196,6.0,0,0,0,1,0,0
4444,0,24864,21.0,0,0,0,1,0,0
4445,1,72316,34.0,1,0,1,0,0,0
4446,1,54007,59.0,3,0,1,0,0,0
4447,0,7111,2.0,0,0,0,0,0,1
4448,0,87524,12.0,0,1,0,0,0,0
4449,1,21320,26.0,1,0,0,1,0,0
4450,1,3103,3.0,0,0,0,0,1,0
4451,1,88563,49.0,4,1,0,0,0,0
4452,0,16497,8.0,1,1,0,0,0,0
4453,1,56936,2.0,0,0,0,0,1,0
4454,0,87289,51.0,3,0,1,0,0,0
4455,1,2760,5.0,0,0,0,1,0,0
4456,1,53475,8.0,2,0,1,0,0,0
4457,0,87457,9.0,1,0,0,1,0,0
4458,0,61133,39.0,1,0,0,0,0,1
4459,1,11748,17.0,3,1,0,0,0,0
4460,1,185248,16.0,0,0,0,0,1,0
4461,0,37079,25.0,0,0,0,1,0,0
4462,0,71976,22.0,0,0,1,0,0,0
4463,0,23949,21.0,0,0,1,0,0,0
4464,1,97472,1.0,3,1,0,0,0,0
4465,1,112039,19.0,0,0,0,0,0,1
4466,0,28282,24.0,1,1,0,0,0,0
4467,1,20983,13.0,0,0,1,0,0,0
4468,1,43150,30.0,0,0,1,0,0,0
4469,0,321,10.0,1,1,0,0,0,0
4470,0,159791,2.0,0,1,0,0,0,0
4471,1,104943,32.0,4,1,0,0,0,0
4472,1,110120,27.0,0,0,1,0,0,0
4473,1,52511,21.0,2,1,0,0,0,0
4474,0,119719,3.0,1,0,1,0,0,0
4475,0,81998,59.0,2,0,0,0,0,1
4476,0,2334,47.0,3,0,1,0,0,0
4477,0,125458,37.0,2,0,0,0,0,1
4478,0,96130,9.0,2,0,0,0,1,0
4479,0,155578,38.0,2,1,0,0,0,0
4480,1,21671,16.0,0,0,0,0,0,1
4481,1,36527,5.0,0,0,0,0,0,1
4482,0,197615,11.0,2,0,0,1,0,0
4483,0,2287,4.0,1,0,0,0,0,1
4484,1,130243,59.0,1,0,1,0,0,0
4485,0,97615,27.0,0,0,0,0,0,1
4486,1,5187,1.0,1,1,0,0,0,0
4487,1,50392,3.0,1,0,0,1,0,0
4488,1,34977,23.0,1,0,0,0,1,0
4489,0,58091,8.0,3,0,0,0,0,1
4490,0,200574,6.0,1,0,0,0,0,1
4491,1,133905,10.0,0,0,1,0,0,0
4492,0,40465,40.0,0,0,0,0,0,1
4493,0,180115,27.0,1,0,0,0,0,1
4494,1,102359,9.0,1,1,0,0,0,0
4495,1,50591,48.0,0,0,0,0,1,0
4496,0,147221,38.0,0,0,0,0,1,0
4497,1,2474,51.0,1,1,0,0,0,0
4498,1,85030,19.0,2,1,0,0,0,0
4499,0,55909,3.0,0,0,1,0,0,0
4500,1,44660,30.0,0,1,0,0,0,0
4501,0,4651,26.0,0,0,1,0,0,0
4502,1,120535,5.0,3,0,0,1,0,0
4503,1,60039,23.0,0,0,1,0,0,0
4504,1,213521,1.0,0,0,1,0,0,0
4505,1,65241,8.0,1,1,0,0,0,0
4506,1,42422,28.0,0,1,0,0,0,0
4507,0,54325,29.0,1,1,0,0,0,0
4508,1,54751,5.0,1,0,0,0,0,1
4509,1,37821,32.0,0,1,0,0,0,0
4510,1,74616,22.0,0,0,0,0,0,1
4511,0,129644,23.0,2,1,0,0,0,0
4512,1,90951,13.0,0,0,0,0,0,1
4513,1,106330,33.0,2,0,0,0,1,0
4514,1,105391,18.0,4,0,0,0,0,1
4515,1,66069,17.0,0,0,1,0,0,0
4516,1,142799,37.0,0,0,0,0,0,1
4517,1,1188,23.0,4,0,0,0,1,0
4518,1,61713,36.0,1,0,0,0,1,0
4519,0,214856,49.0,0,0,1,0,0,0
4520,1,25747,1.0,1,0,0,1,0,0
4521,0,86055,13.0,1,0,1,0,0,0
4522,0,74616,44.0,2,0,1,0,0,0
4523,1,6938,8.0,3,0,0,0,1,0
4524,0,32647,24.0,1,1,0,0,0,0
4525,0,76832,2.0,1,0,0,1,0,0
4526,1,120917,21.0,1,0,0,1,0,0
4527,0,100738,9.0,0,1,0,0,0,0
4528,0,63178,47.0,2,0,0,0,0,1
4529,0,61334,44.0,0,0,1,0,0,0
4530,1,20029,12.0,2,0,1,0,0,0
4531,1,157342,59.0,3,0,0,0,1,0
4532,1,70442,12.0,0,0,0,1,0,0
4533,1,25884,2.0,0,1,0,0,0,0
4534,0,29452,16.0,2,1,0,0,0,0
4535,0,201816,58.0,2,0,0,1,0,0
4536,1,97724,59.0,1,0,1,0,0,0
4537,1,51767,21.0,2,0,0,0,0,1
4538,0,139840,34.0,1,0,0,0,0,1
4539,1,10857,49.0,1,1,0,0,0,0
4540,0,108497,45.0,1,0,0,0,0,1
4541,1,17995,43.0,0,0,0,0,0,1
4542,0,117797,5.0,1,0,0,1,0,0
4543,0,99730,9.0,0,0,1,0,0,0
4544,0,54766,11.0,0,0,0,0,1,0
4545,0,5520,33.0,5,0,0,1,0,0
4546,0,83831,19.0,1,0,0,0,1,0
4547,0,4711,1.0,1,0,0,0,1,0
4548,1,18362,40.0,0,0,1,0,0,0
4549,0,40063,36.0,0,1,0,0,0,0
4550,1,68229,26.0,1,0,0,0,0,1
4551,1,83739,36.0,3,0,0,0,1,0
4552,0,7014,16.0,1,1,0,0,0,0
4553,0,58462,13.0,0,0,1,0,0,0
4554,1,64023,11.0,2,0,0,1,0,0
4555,0,31813,21.0,0,0,0,1,0,0
4556,1,107467,33.0,1,0,0,1,0,0
4557,1,83317,21.0,1,0,1,0,0,0
4558,0,84397,30.0,2,0,1,0,0,0
4559,0,16070,29.0,0,0,0,1,0,0
4560,0,95004,59.0,0,0,0,1,0,0
4561,1,35970,9.0,1,0,0,1,0,0
4562,0,61926,26.0,0,0,0,0,0,1
4563,1,36099,31.0,1,0,1,0,0,0
4564,1,78297,3.0,1,0,0,0,1,0
4565,0,176315,11.0,1,1,0,0,0,0
4566,0,59920,22.0,3,0,0,1,0,0
4567,1,10232,16.0,4,0,0,0,0,1
4568,1,68274,45.0,2,0,1,0,0,0
4569,1,33734,8.0,0,0,0,0,1,0
4570,1,63938,53.0,0,0,0,1,0,0
4571,0,40210,5.0,1,0,1,0,0,0
4572,0,67779,11.0,0,1,0,0,0,0
4573,1,23697,14.0,0,0,0,0,1,0
4574,0,103622,28.0,3,0,1,0,0,0
4575,1,4051,27.0,0,0,0,0,0,1
4576,1,5077,1.0,0,0,0,1,0,0
4577,0,2453,15.0,1,0,0,1,0,0
4578,1,105651,51.0,1,0,0,1,0,0
4579,1,46511,2.0,1,0,1,0,0,0
4580,1,117823,17.0,1,0,0,0,1,0
4581,1,136123,2.0,1,0,0,1,0,0
4582,0,156201,38.0,1,0,1,0,0,0
4583,0,163850,15.0,4,1,0,0,0,0
4584,0,14860,3.0,1,0,0,0,0,1
4585,0,140010,16.0,0,0,0,0,0,1
4586,1,3795,22.0,3,0,1,0,0,0
4587,0,189009,42.0,1,0,1,0,0,0
4588,0,10854,54.0,2,0,0,1,0,0
4589,0,42807,33.0,0,0,0,0,0,1
4590,0,9070,38.0,0,1,0,0,0,0
4591,1,62930,32.0,1,0,1,0,0,0
4592,1,129167,29.0,1,0,0,0,1,0
4593,0,101825,57.0,2,1,0,0,0,0
4594,0,71740,16.0,3,0,0,0,1,0
4595,0,73566,21.0,1,0,0,1,0,0
4596,1,34963,8.0,3,0,1,0,0,0
4597,1,74234,2.0,5,0,0,1,0,0
4598,1,46244,45.0,0,0,0,0,0,1
4599,1,93658,32.0,1,0,1,0,0,0
4600,1,17396,42.0,1,0,0,0,0,1
4601,1,55116,8.0,0,1,0,0,0,0
4602,0,39605,47.0,0,1,0,0,0,0
4603,1,88421,37.0,2,0,1,0,0,0
4604,0,38306,27.0,0,0,0,0,0,1
4605,1,70477,12.0,0,0,0,0,0,1
4606,1,190862,1.0,2,0,0,0,0,1
4607,1,92600,18.0,1,0,0,0,0,1
4608,0,175087,27.0,2,0,0,0,0,1
4609,1,149130,44.0,1,1,0,0,0,0
4610,0,35424,16.0,0,0,0,0,0,1
4611,0,40840,53.0,5,0,1,0,0,0
4612,1,29480,2.0,0,0,0,0,0,1
4613,0,86484,21.0,1,0,0,0,0,1
4614,1,221969,9.0,0,0,0,0,0,1
4615,0,84950,9.0,0,0,0,0,1,0
4616,1,91886,5.0,2,1,0,0,0,0
4617,1,26109,13.0,0,0,0,0,1,0
4618,0,41691,23.0,0,0,0,0,1,0
4619,1,37788,45.0,0,0,0,0,0,1
4620,1,33107,42.0,5,0,0,1,0,0
4621,0,72876,9.0,2,0,0,0,0,1
4622,1,107672,9.0,2,1,0,0,0,0
4623,0,124815,2.0,0,1,0,0,0,0
4624,0,144161,2.0,2,0,1,0,0,0
4625,0,61025,8.0,1,0,0,0,0,1
4626,0,65389,3.0,0,0,0,1,0,0
4627,1,5961,51.0,1,1,0,0,0,0
4628,0,34311,21.0,0,0,0,0,1,0
4629,0,129934,2.0,0,0,0,0,1,0
4630,1,39435,28.0,1,0,1,0,0,0
4631,1,28931,26.0,2,0,0,1,0,0
4632,1,73575,45.0,0,0,0,1,0,0
4633,1,127385,26.0,0,0,1,0,0,0
4634,0,100081,13.0,0,0,0,0,1,0
4635,0,64045,11.0,1,0,0,1,0,0
4636,0,43994,9.0,2,1,0,0,0,0
4637,0,73818,25.0,0,0,0,0,0,1
4638,1,134522,27.0,0,0,0,0,0,1
4639,0,75875,31.0,0,0,0,0,1,0
4640,0,124838,51.0,0,0,0,0,1,0
4641,0,43729,38.0,0,0,1,0,0,0
4642,1,5206,4.0,1,1,0,0,0,0
4643,0,64836,30.0,1,0,1,0,0,0
4644,1,24843,15.0,2,0,1,0,0,0
4645,0,11215,21.0,1,0,0,0,1,0
4646,1,6143,22.0,0,0,0,1,0,0
4647,0,82797,32.0,1,0,0,1,0,0
4648,1,50280,43.0,1,0,0,0,1,0
4649,1,68666,21.0,0,0,1,0,0,0
4650,1,166664,7.0,0,0,1,0,0,0
4651,0,110908,59.0,0,1,0,0,0,0
4652,0,113456,19.0,2,0,0,0,0,1
4653,0,24430,28.0,2,0,0,0,0,1
4654,1,98935,2.0,1,0,1,0,0,0
4655,0,219249,35.0,0,0,0,1,0,0
4656,0,141053,11.0,0,0,1,0,0,0
4657,0,62379,27.0,0,0,0,0,0,1
4658,1,181611,35.0,2,0,1,0,0,0
4659,1,44080,32.0,1,1,0,0,0,0
4660,0,94403,30.0,2,1,0,0,0,0
4661,1,48139,19.0,0,0,1,0,0,0
4662,0,70843,25.0,5,0,0,0,0,1
4663,1,128050,17.0,0,0,0,1,0,0
4664,1,171016,7.0,2,1,0,0,0,0
4665,1,4802,20.0,1,0,1,0,0,0
4666,1,40687,5.0,2,0,0,1,0,0
4667,0,159053,42.0,0,0,0,1,0,0
4668,1,39548,28.0,2,0,0,0,0,1
4669,0,69785,14.0,2,1,0,0,0,0
4670,1,12879,37.0,3,0,0,0,1,0
4671,1,25508,22.0,0,0,0,1,0,0
4672,1,146135,3.0,0,0,0,0,0,1
4673,1,90661,49.0,1,0,1,0,0,0
4674,0,146116,33.0,0,0,1,0,0,0
4675,1,197212,5.0,2,0,0,1,0,0
4676,1,92322,33.0,0,1,0,0,0,0
4677,0,4112,8.0,0,0,0,1,0,0
4678,0,49892,7.0,0,1,0,0,0,0
4679,1,147177,6.0,0,0,0,1,0,0
4680,1,48270,6.0,0,0,0,1,0,0
4681,0,74452,2.0,1,0,1,0,0,0
4682,0,139459,59.0,1,0,0,0,1,0
4683,1,121975,16.0,1,0,0,1,0,0
4684,1,68034,48.0,1,1,0,0,0,0
4685,0,89904,19.0,0,0,1,0,0,0
4686,1,136008,38.0,4,1,0,0,0,0
4687,1,80002,3.0,0,0,1,0,0,0
4688,1,223346,59.0,0,0,0,1,0,0
4689,1,4256,3.0,0,0,1,0,0,0
4690,0,53803,47.0,1,1,0,0,0,0
4691,0,167379,51.0,5,0,0,1,0,0
4692,0,85298,20.0,1,1,0,0,0,0
4693,1,193686,15.0,0,1,0,0,0,0
4694,0,20302,11.0,2,1,0,0,0,0
4695,1,101999,16.0,1,0,1,0,0,0
4696,0,66431,59.0,2,0,0,0,1,0
4697,0,70011,2.0,1,0,0,0,1,0
4698,0,7151,6.0,3,0,0,0,1,0
4699,1,237556,1.0,2,0,0,1,0,0
4700,0,83502,34.0,0,0,0,0,0,1
4701,0,41676,3.0,1,0,1,0,0,0
4702,0,84152,30.0,0,1,0,0,0,0
4703,0,49577,10.0,3,0,0,0,0,1
4704,0,33357,31.0,0,1,0,0,0,0
4705,1,86172,35.0,1,0,0,0,1,0
4706,1,126484,1.0,4,0,0,0,0,1
4707,1,13979,31.0,1,0,0,0,1,0
4708,0,51419,32.0,3,0,1,0,0,0
4709,0,24499,32.0,2,1,0,0,0,0
4710,1,18607,15.0,0,1,0,0,0,0
4711,0,23021,13.0,0,0,0,0,0,1
4712,0,21587,48.0,1,0,1,0,0,0
4713,0,3078,33.0,2,0,0,0,0,1
4714,0,25207,26.0,4,0,0,1,0,0
4715,0,75350,11.0,4,1,0,0,0,0
4716,1,112651,10.0,1,0,0,0,0,1
4717,1,3262,49.0,0,1,0,0,0,0
4718,1,28058,11.0,4,0,1,0,0,0
4719,0,59073,52.0,1,0,0,0,0,1
4720,0,20131,18.0,1,0,0,0,0,1
4721,1,79250,56.0,2,0,0,0,0,1
4722,0,178832,22.0,2,0,0,0,0,1
4724,1,169435,11.0,2,0,0,1,0,0
4725,0,55466,59.0,4,0,0,0,1,0
